path,filename,kind,interface_layers,boundary_layers,reset,trial,file_size_bytes
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL2.json,reduced,2,1,False,2,31423727
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL3.json,reduced,2,1,False,3,31419537
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL4.json,reduced,2,1,False,4,31425034
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL5.json,reduced,2,1,False,5,31411083
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL6.json,reduced,2,1,False,6,31422834
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL7.json,reduced,2,1,False,7,31418404
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL8.json,reduced,2,1,False,8,31417216
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL9.json,reduced,2,1,False,9,31422728
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL1.json,reduced,2,2,True,1,31151334
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL10.json,reduced,2,2,True,10,31161094
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL2.json,reduced,2,2,True,2,31422666
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL3.json,reduced,2,2,True,3,31138950
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL4.json,reduced,2,2,True,4,31426212
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL5.json,reduced,2,2,True,5,31115114
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL6.json,reduced,2,2,True,6,31216139
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL7.json,reduced,2,2,True,7,31164665
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL8.json,reduced,2,2,True,8,31425389
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL9.json,reduced,2,2,True,9,31432238
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL1.json,reduced,2,2,False,1,31427123
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL10.json,reduced,2,2,False,10,31265857
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL2.json,reduced,2,2,False,2,31424621
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL3.json,reduced,2,2,False,3,31308948
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL4.json,reduced,2,2,False,4,31350593
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL5.json,reduced,2,2,False,5,31416851
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL6.json,reduced,2,2,False,6,31423823
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL7.json,reduced,2,2,False,7,31427196
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL8.json,reduced,2,2,False,8,31426233
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL9.json,reduced,2,2,False,9,31304057
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL1.json,reduced,2,3,True,1,31437359
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL10.json,reduced,2,3,True,10,31152706
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL2.json,reduced,2,3,True,2,31420239
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL3.json,reduced,2,3,True,3,31429309
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL4.json,reduced,2,3,True,4,31426865
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL5.json,reduced,2,3,True,5,31105277
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL6.json,reduced,2,3,True,6,31429585
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL7.json,reduced,2,3,True,7,31431435
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL8.json,reduced,2,3,True,8,31409198
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL9.json,reduced,2,3,True,9,31424930
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL1.json,reduced,2,3,False,1,31428938
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL10.json,reduced,2,3,False,10,31141941
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL2.json,reduced,2,3,False,2,31358546
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL3.json,reduced,2,3,False,3,31417157
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL4.json,reduced,2,3,False,4,31417549
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL5.json,reduced,2,3,False,5,31420657
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL6.json,reduced,2,3,False,6,31426587
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL7.json,reduced,2,3,False,7,31425210
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL8.json,reduced,2,3,False,8,31420148
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL9.json,reduced,2,3,False,9,31206293
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL1.json,reduced,3,1,True,1,31422469
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL10.json,reduced,3,1,True,10,31432866
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL2.json,reduced,3,1,True,2,31232172
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL3.json,reduced,3,1,True,3,31436413
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL4.json,reduced,3,1,True,4,31379158
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL5.json,reduced,3,1,True,5,31433702
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL6.json,reduced,3,1,True,6,31420006
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL7.json,reduced,3,1,True,7,31326581
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL8.json,reduced,3,1,True,8,31433001
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-RESET-TRIAL9.json,reduced,3,1,True,9,31431967
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL1.json,reduced,3,1,False,1,31424655
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL10.json,reduced,3,1,False,10,31429961
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL2.json,reduced,3,1,False,2,31383718
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL3.json,reduced,3,1,False,3,31427582
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL4.json,reduced,3,1,False,4,31424304
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL5.json,reduced,3,1,False,5,31427028
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL6.json,reduced,3,1,False,6,31425982
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL7.json,reduced,3,1,False,7,31429769
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL8.json,reduced,3,1,False,8,31428548
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL9.json,reduced,3,1,False,9,31423100
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL1.json,reduced,3,2,True,1,31379903
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL10.json,reduced,3,2,True,10,31425129
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL2.json,reduced,3,2,True,2,31417403
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL3.json,reduced,3,2,True,3,31220270
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL4.json,reduced,3,2,True,4,31178206
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL5.json,reduced,3,2,True,5,31431382
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL6.json,reduced,3,2,True,6,31218424
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL7.json,reduced,3,2,True,7,31439292
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL8.json,reduced,3,2,True,8,31216104
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-RESET-TRIAL9.json,reduced,3,2,True,9,31433496
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL1.json,reduced,3,2,False,1,31429069
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL10.json,reduced,3,2,False,10,31432413
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL2.json,reduced,3,2,False,2,31425050
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL3.json,reduced,3,2,False,3,31401956
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL4.json,reduced,3,2,False,4,31418622
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL5.json,reduced,3,2,False,5,31231962
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL6.json,reduced,3,2,False,6,31423592
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL7.json,reduced,3,2,False,7,31346962
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL8.json,reduced,3,2,False,8,31427166
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL2-TRIAL9.json,reduced,3,2,False,9,31427854
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL1.json,reduced,3,3,True,1,31431273
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL10.json,reduced,3,3,True,10,31162279
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL2.json,reduced,3,3,True,2,31430461
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL3.json,reduced,3,3,True,3,31069773
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL4.json,reduced,3,3,True,4,31266438
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL5.json,reduced,3,3,True,5,31172523
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL6.json,reduced,3,3,True,6,31435285
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL7.json,reduced,3,3,True,7,31432581
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL8.json,reduced,3,3,True,8,31159208
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-RESET-TRIAL9.json,reduced,3,3,True,9,31074690
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL1.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL1.json,reduced,3,3,False,1,31426689
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL10.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL10.json,reduced,3,3,False,10,31376425
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL2.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL2.json,reduced,3,3,False,2,31320596
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL3.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL3.json,reduced,3,3,False,3,31257404
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL4.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL4.json,reduced,3,3,False,4,31176624
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL5.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL5.json,reduced,3,3,False,5,31433106
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL6.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL6.json,reduced,3,3,False,6,31259293
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL7.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL7.json,reduced,3,3,False,7,31273804
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL8.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL8.json,reduced,3,3,False,8,31312951
/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL9.json,pinn-history-2d-alloy-neumann-reduced-IL3-BL3-TRIAL9.json,reduced,3,3,False,9,31226548
