interface_layers,boundary_layers,reset,trial,full_path,full_file_size_bytes,reduced_path,reduced_file_size_bytes
2,1,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL3.json,31406258,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL3.json,31419537
2,1,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL4.json,31408672,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL4.json,31425034
2,1,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL5.json,31410067,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL5.json,31411083
2,1,False,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL6.json,31407808,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL6.json,31422834
2,1,False,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL7.json,31412808,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL7.json,31418404
2,1,False,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL8.json,31409945,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL8.json,31417216
2,1,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL9.json,31407823,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL9.json,31422728
2,1,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL10.json,31410348,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL10.json,31428438
2,1,True,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL1.json,31409933,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL1.json,31273196
2,1,True,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL2.json,31411754,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL2.json,31430996
2,1,True,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL3.json,31409219,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL3.json,31278200
2,1,True,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL4.json,31413213,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL4.json,31360213
2,1,True,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL5.json,31411335,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL5.json,31167023
2,1,True,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL6.json,31413335,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL6.json,31427599
2,1,True,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL7.json,31413196,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL7.json,31313047
2,1,True,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL8.json,31412925,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL8.json,31274606
2,1,True,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL9.json,31409996,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL9.json,31108148
2,1,True,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-RESET-TRIAL10.json,31413176,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-RESET-TRIAL10.json,31296247
2,2,False,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL1.json,31412770,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL1.json,31427123
2,2,False,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL2.json,31409739,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL2.json,31424621
2,2,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL3.json,31407058,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL3.json,31308948
2,2,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL4.json,31406594,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL4.json,31350593
2,2,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL5.json,31406577,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL5.json,31416851
2,2,False,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL6.json,31409935,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL6.json,31423823
2,2,False,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL7.json,31405527,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL7.json,31427196
2,2,False,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL8.json,31407006,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL8.json,31426233
2,2,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL9.json,31407448,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL9.json,31304057
2,2,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-TRIAL10.json,31410399,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-TRIAL10.json,31265857
2,2,True,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL1.json,31409485,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL1.json,31151334
2,2,True,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL2.json,31407773,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL2.json,31422666
2,2,True,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL3.json,31411957,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL3.json,31138950
2,2,True,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL4.json,31412075,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL4.json,31426212
2,2,True,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL5.json,31410064,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL5.json,31115114
2,2,True,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL6.json,31411303,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL6.json,31216139
2,2,True,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL7.json,31410876,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL7.json,31164665
2,2,True,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL8.json,31410592,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL8.json,31425389
2,2,True,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL9.json,31412294,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL9.json,31432238
2,2,True,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL2-RESET-TRIAL10.json,31414543,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL2-RESET-TRIAL10.json,31161094
2,3,False,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL1.json,31408829,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL1.json,31428938
2,3,False,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL2.json,31409056,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL2.json,31358546
2,3,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL3.json,31407494,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL3.json,31417157
2,3,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL4.json,31406764,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL4.json,31417549
2,3,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL5.json,31405536,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL5.json,31420657
2,3,False,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL6.json,31408855,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL6.json,31426587
2,3,False,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL7.json,31411070,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL7.json,31425210
2,3,False,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL8.json,31406620,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL8.json,31420148
2,3,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL9.json,31411089,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL9.json,31206293
2,3,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-TRIAL10.json,31409821,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-TRIAL10.json,31141941
2,3,True,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL1.json,31410422,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL1.json,31437359
2,3,True,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL2.json,31410891,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL2.json,31420239
2,3,True,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL3.json,31410163,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL3.json,31429309
2,3,True,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL4.json,31408956,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL4.json,31426865
2,3,True,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL5.json,31410917,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL5.json,31105277
2,3,True,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL6.json,31412687,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL6.json,31429585
2,3,True,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL7.json,31409705,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL7.json,31431435
2,3,True,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL8.json,31410828,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL8.json,31409198
2,3,True,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL9.json,31411185,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL9.json,31424930
2,3,True,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL3-RESET-TRIAL10.json,31410723,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL3-RESET-TRIAL10.json,31152706
3,1,False,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL1.json,31411591,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL1.json,31424655
3,1,False,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL2.json,31406321,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL2.json,31383718
3,1,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL3.json,31408298,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL3.json,31427582
3,1,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL4.json,31408095,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL4.json,31424304
3,1,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL5.json,31410228,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL5.json,31427028
3,1,False,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL6.json,31404959,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL6.json,31425982
3,1,False,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL3-BL1-TRIAL7.json,31416497,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL3-BL1-TRIAL7.json,31429769
