interface_layers,boundary_layers,reset,trial,full_path,reduced_path,failed,failure_reason,n_full_frames,n_reduced_frames,full_final_epoch,reduced_final_epoch,relative_displacement_error,relative_reduced_vs_lammps_error,relative_full_vs_lammps_error,relative_reduced_vs_full_error,relative_detF_error,relative_true_energy_error,relative_reduced_loss_true_error,mean_absolute_position_error,max_absolute_position_error,max_full_displacement,max_reduced_displacement,min_full_detF,min_reduced_detF,full_true_energy,reduced_true_energy,reduced_loss_energy,initial_rep_atoms,final_rep_atoms,rep_atoms_spawned,rep_count_change_events,relative_q_error,energy_outlier,energy_outlier_method,energy_outlier_score,energy_outlier_upper_limit,excluded_from_statistics,exclusion_reason
0,2,True,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL2.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL2.json,False,,150,150,14900,14900,9.63320520902554,9.63320520902554,0.21109216302267275,10.652444692302197,0.18131214188596426,488819.39925988065,0.9943624557978347,1.9266427671453992,5.0130614478046,0.5128758076561811,5.269623745786187,0.9886807953286286,-0.4929032133412962,-4193.106101608454,2049667412.515083,11555090.637791703,16,72,56,14,16.47373241440824,True,absolute_threshold,-0.6730942708684126,1462272870.917855,True,final_energy_outlier
0,2,True,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL3.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL3.json,False,,150,150,14900,14900,161.03541434211897,161.03541434211897,0.21231634985997092,175.8293059525121,3.1711640355592565,15193726.985249527,1.0000000202080224,27.121393142845417,59.001299250892124,0.5107168672963255,59.01597148091168,0.9886591341100956,0.10796012429956958,-4193.105774531799,63708900165.40364,-1287.4308883262731,16,72,56,14,258.1547532350206,True,absolute_threshold,-0.6311147694933682,1462272870.917855,True,final_energy_outlier
0,2,True,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL5.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL5.json,False,,150,150,14900,14900,1.2605724638916171,1.2605724638916171,0.21056202674692112,1.3031251463848261,0.045098105036768615,197.03058504599556,1.0051456050084286,0.182012833358762,0.953703965047008,0.5144707354645545,1.0105708392801003,0.9887046691356227,0.42819135123674357,-4193.107323181206,821977.2817238602,-4229.570417652817,16,72,56,14,4.137972734187524,True,absolute_threshold,-0.6744891877203353,1462272870.917855,True,final_energy_outlier
0,2,True,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL6.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL6.json,False,,150,150,14900,14900,0.7252799055939041,0.7252799055939041,0.20926552079916716,0.7777029545513268,0.06650712977676405,457337347.4461688,1.0000000022238484,0.09589148740903941,1.5780724582328935,0.5151331809287181,1.7042787110030806,0.98867699138724,0.15092815321818723,-4193.107554477908,1917664682328.3103,-4264.595574460365,16,72,56,14,5.655867626476822,True,absolute_threshold,0.6311147694933682,1462272870.917855,True,final_energy_outlier
0,2,True,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL7.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL7.json,False,,150,150,14900,14900,7.251064145813678,7.251064145813678,0.21160235125023202,8.035606533610054,0.1217827723128248,3766584672972.5596,0.9999873874879835,1.345930606181056,3.9236971544426043,0.5104454767743377,4.244105417873614,0.9886742133495829,-0.08646183517796587,-4193.104491428087,1.579368310958124e+16,199198018004.0066,16,72,56,14,14.365190952243756,True,absolute_threshold,10752.153811525466,1462272870.917855,True,final_energy_outlier
0,2,True,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL8.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL8.json,False,,150,150,14900,14900,3.750067248394304,3.750067248394304,0.2111741776887821,4.046544708631501,0.13149978129981543,1.3472772476946496e+17,1.0,0.7199306757676756,1.973782892982159,0.510509193280632,2.145076564613183,0.9886689059774976,0.041064564704053716,-4193.1068750765435,5.649277489942638e+20,8034.833958584147,16,72,56,14,10.257166534246613,True,absolute_threshold,384620077.6322262,1462272870.917855,True,final_energy_outlier
0,2,True,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL2-RESET-TRIAL9.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL2-RESET-TRIAL9.json,False,,150,150,14900,14900,5.9683626290082845,5.9683626290082845,0.21304117293446603,6.439655784058733,0.5665683936061717,1133229971.7611406,0.9984484913445685,1.0215786930673787,7.1183150152422705,0.5113751715329415,7.2269214758975515,0.9885621704111245,-2.607656180739341,-4193.107757233553,4751755381128.091,7372389602.313544,16,72,56,14,46.283303478593794,True,absolute_threshold,2.560649871015951,1462272870.917855,True,final_energy_outlier
0,3,True,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL3-RESET-TRIAL1.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL3-RESET-TRIAL1.json,False,,150,150,14900,14900,3.065464470069406,3.065464470069406,0.2104121823521478,3.3034807856725656,0.15212554511550452,24350193582.411148,0.9999945938519686,0.5958310884666922,1.913925393064743,0.5122860398028789,1.9371704467424142,0.9886682575209096,-0.5298317957517277,-4193.106878434189,102102964197419.11,551983738.8932184,16,72,56,14,13.70707007025663,True,absolute_threshold,3468.08436975322,29392141.959535804,True,final_energy_outlier
0,3,True,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL3-RESET-TRIAL2.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL3-RESET-TRIAL2.json,False,,150,150,14900,14900,6.26459877866409,6.26459877866409,0.21091347419093057,6.9132362320660095,0.1709976381850017,5246190.69789256,0.9999886229410896,1.270075863871559,3.4267512991957707,0.511076052977772,3.894288974823845,0.9887040717003555,-0.3329255247371341,-4193.104830648104,21997823364.72961,250270.53232165624,16,72,56,14,16.345218565780577,True,absolute_threshold,0.06032365797075332,29392141.959535804,True,final_energy_outlier
0,3,True,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-full-IL0-BL3-RESET-TRIAL3.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-piecewise-neumann-reduced-IL0-BL3-RESET-TRIAL3.json,False,,150,150,14900,14900,7.615015110868601,7.615015110868601,0.21443686565453246,8.36343077237778,0.1633417435673205,1.3648415994591039,3.474664491871876,1.5449748701273605,3.8973193001256785,0.5093498539819272,3.9234474420849152,0.9886626126029113,0.5664745637112684,-4193.105828170628,1529.8194370510632,-3785.789839845689,16,72,56,14,14.016201395783305,True,absolute_threshold,-0.6870146075283182,29392141.959535804,True,final_energy_outlier
