interface_layers,boundary_layers,reset,trial,full_path,reduced_path,failed,failure_reason,n_full_frames,n_reduced_frames,full_final_epoch,reduced_final_epoch,relative_displacement_error,relative_detF_error,relative_true_energy_error,relative_reduced_loss_true_error,mean_absolute_position_error,max_absolute_position_error,max_full_displacement,max_reduced_displacement,min_full_detF,min_reduced_detF,full_true_energy,reduced_true_energy,reduced_loss_energy,initial_rep_atoms,final_rep_atoms,rep_atoms_spawned,rep_count_change_events,relative_q_error,energy_outlier,energy_outlier_method,energy_outlier_score,energy_outlier_upper_limit,excluded_from_statistics,exclusion_reason
1,2,False,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL8.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL8.json,False,,150,150,14900,14900,0.19893288991816693,0.002648216003733974,0.00017794964917956124,0.000404433741887395,0.0375176678761488,0.07742359394858887,0.5070490825241414,0.5679686426539536,0.9886237304711528,0.9866946508893139,-4193.100202846648,-4192.354042136577,-4194.049571569155,16,72,56,14,0.08761164307530923,False,,0.5740535837731214,0.00043256729664349993,False,
1,2,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL9.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL9.json,False,,150,150,14900,14900,0.15777652281703897,0.002457384617855354,0.00015108993142717235,0.0003805234304040131,0.02990372479595322,0.05894451584595266,0.5072674645845823,0.5392552142418409,0.9885055214078495,0.9863747448001532,-4193.101296844293,-4192.4677614568855,-4194.063093671333,16,72,56,14,0.082622832980049,False,,0.2653943227939766,0.00043256729664349993,False,
1,2,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL2-TRIAL10.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL2-TRIAL10.json,False,,150,150,14900,14900,0.13251427137050414,0.0019150486424323705,9.048641706512006e-05,0.000305295602871622,0.024836363886916842,0.046420306381945955,0.5082052876755135,0.53933319240836,0.9885432717297983,0.9847762336930086,-4193.09461098207,-4192.715192874307,-4193.9952103867845,16,72,56,14,0.06742978625746768,False,,-0.43103280008844314,0.00043256729664349993,False,
1,3,False,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL1.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL1.json,False,,150,150,14900,14900,0.05199013125366052,0.0014410689629152512,4.7197861639736986e-05,0.0002480993157607701,0.00989392702975056,0.024176223859159112,0.5110596352315304,0.5189757516653005,0.9885593077652474,0.9832009832393376,-4193.102086806046,-4192.904181353912,-4193.944438012356,16,72,56,14,0.07638910893997769,False,,0.027464815229023144,9.716063508147187e-05,False,
1,3,False,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL2.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL2.json,False,,150,150,14900,14900,0.06299616785952199,0.001593369372783609,5.411907240267105e-05,0.00027406247074548474,0.012245797894679344,0.030464493814214472,0.5108967852082148,0.5289932619981355,0.9887871330018265,0.9837387365860234,-4193.099095830636,-4192.872169197077,-4194.021278103287,16,72,56,14,0.08302004669538972,False,,0.5085059232358083,9.716063508147187e-05,False,
1,3,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL3.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL3.json,False,,150,150,14900,14900,0.07421087489083274,0.0013928514460590433,4.640753511004494e-05,0.0002552926081685366,0.014084897502983617,0.03893560433855515,0.5105786347195782,0.5143442174144376,0.9883917391535478,0.9848247791793077,-4193.100920247227,-4192.906328769051,-4193.976746761528,16,72,56,14,0.06679239290024391,False,,-0.027464815229022676,9.716063508147187e-05,False,
1,3,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL4.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL4.json,False,,150,150,14900,14900,0.7203967491101197,0.014431569901162124,0.011550788523693666,0.012391898865020413,0.12142086994227748,0.32070426382915823,0.5079308108801253,0.41331365636282974,0.9886044891821444,0.875471628134691,-4193.102653858044,-4144.669011845191,-4196.02933106896,16,72,56,14,1.2154409014749148,True,modified_z,799.555204638754,9.716063508147187e-05,True,final_energy_outlier
1,3,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL5.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL5.json,False,,150,150,14900,14900,0.09066463582014218,0.0031796277581538595,0.00024136601576289635,0.00047634241199649176,0.01650331613398973,0.05541497326575495,0.5118456593441602,0.5345111349587878,0.988527519572483,0.9721697962529149,-4193.100407513059,-4192.088335574003,-4194.085205043073,16,72,56,14,0.19899051035876128,True,modified_z,13.522627323391266,9.716063508147187e-05,True,final_energy_outlier
1,3,False,6,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL6.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL6.json,False,,150,150,14900,14900,0.06010765441775814,0.0013656186045761123,4.0669832396881315e-05,0.0002516948291573481,0.011092997398554552,0.03307064068647298,0.5075828392259809,0.5311869330226031,0.9886465799670314,0.9849239400007488,-4193.101335861926,-4192.930803133373,-4193.986142135536,16,72,56,14,0.07788694629827082,False,,-0.42624921366622753,9.716063508147187e-05,False,
1,3,False,7,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL7.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL7.json,False,,150,150,14900,14900,0.03342290885191675,0.0012094695423909875,8.786449193334808e-06,0.0001932354304244777,0.005934759507998343,0.02146684668268011,0.5097350843521563,0.5038737995906017,0.988607841674726,0.9884508091551528,-4193.101026245266,-4193.064183776137,-4193.874432338486,16,72,56,14,0.07230863569914543,False,,-2.642222474497418,9.716063508147187e-05,False,
1,3,False,8,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL8.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL8.json,False,,150,150,14900,14900,0.05753954992026423,0.0013661684349756018,4.1893458978108565e-05,0.0002559817344661931,0.010813137637770542,0.028604311215616404,0.5098054346778311,0.5261216483627614,0.9886145891207285,0.984695625013336,-4193.102744645432,-4192.927081067608,-4194.00039381431,16,72,56,14,0.06923237561447058,False,,-0.3412041678525117,9.716063508147187e-05,False,
1,3,False,9,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL9.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL9.json,False,,150,150,14900,14900,0.06365663062238681,0.001198476435987259,3.470997974575e-05,0.0002527534958436756,0.011797649122410388,0.027717005264786525,0.5107672914995406,0.5239001460640287,0.9886168798933445,0.9860031346629604,-4193.101518113632,-4192.955975644866,-4194.015759925629,16,72,56,14,0.05956313800353505,False,,-0.8404735771563552,9.716063508147187e-05,False,
1,3,False,10,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL1-BL3-TRIAL10.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL1-BL3-TRIAL10.json,False,,150,150,14900,14900,0.15943008429903754,0.002326805493582471,0.00013273040256411812,0.000322393024888866,0.029742749874032044,0.05967454527685839,0.5081538669279029,0.5315398198363961,0.9885093274572054,0.98673849990598,-4193.100916121279,-4192.54436414869,-4193.896011208229,16,72,56,14,0.06810110204528583,True,modified_z,5.972186001476758,9.716063508147187e-05,True,final_energy_outlier
2,1,False,1,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL1.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL1.json,False,,150,150,14900,14900,831.8585468605942,18.53534982951848,0.5964020423910225,0.0011947038511506373,83.3169747517399,601.9258576660028,0.5098991632900604,602.149069807243,0.9885221232872894,0.9698165754808394,-4193.101488124232,-6693.875779594359,-6701.872978767365,16,48,32,9,1514.8704537905649,True,absolute_threshold,2372.3452410645223,0.0010882541749665932,True,final_energy_outlier
2,1,False,2,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL2.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL2.json,False,,150,150,14900,14900,0.18961684148908642,0.003631271185559271,0.0002169942990151456,0.0002496794358811346,0.036438328703905565,0.08541871920035608,0.5129839502964506,0.5750681222063925,0.9885238782479505,0.9857034310947894,-4193.101411624561,-4192.191532523046,-4193.238236539992,16,32,16,6,0.19120157520143855,False,,0.03312278040331053,0.0010882541749665932,False,
2,1,False,3,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL3.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL3.json,False,,150,150,14900,14900,0.09886649082562819,0.0038059271620937917,3.9054156822207525e-05,7.28651168495249e-05,0.016500581056731925,0.1010496042021396,0.5108620819542504,0.5583401391203808,0.9886363938698687,0.9879643097100368,-4193.100869295894,-4192.937111276973,-4193.242630129529,16,38,22,7,0.2907392974311852,False,,-0.6749284479937497,0.0010882541749665932,False,
2,1,False,4,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL4.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL4.json,False,,150,150,14900,14900,0.16130769380457968,0.003639190255345764,0.00016934936386296258,0.00019983228577461268,0.030722213177850698,0.09432942947734678,0.5065274819808833,0.5790644467519634,0.9884444807624322,0.9859289248299453,-4193.100438050225,-4192.390339158428,-4193.2281141027615,16,30,14,4,0.2153527680094899,False,,-0.15646375384157618,0.0010882541749665932,False,
2,1,False,5,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-full-IL2-BL1-TRIAL5.json,/export/data01/scratch2/mohan227/multiscale_pinn/pinn_history/pinn-history-2d-alloy-neumann-reduced-IL2-BL1-TRIAL5.json,False,,150,150,14900,14900,324.7217985282866,11.660859796055897,0.28309245225524926,0.002878623814342569,25.17510460174299,298.695982293614,0.5089097973113813,298.9816019415034,0.9885878847883341,0.9493873417357501,-4193.100887583238,-5380.136100402839,-5364.648712499815,16,44,28,8,969.2496271110948,True,absolute_threshold,1125.638132537676,0.0010882541749665932,True,final_energy_outlier
